m6-b7-l6-hard-witness-positive-gain-coordinate-residual-cover-hashes-v1
manifest-bytes	13269
manifest-sha256	ed2f787c0a10ecb5663479db61446ce36bfb5d75cc39bb3f48e2bb8cddf79706
leaves	153
columns	cover-ordinal,key,coordinate-ordinal,disposition,alo-width,parents,variables,clauses,cnf-sha256
062	o14-w01-c17	075	b-reduced	3	10	23626	144280	ce79e2124ce06862cd460e3396c07ed085a8655be377a2bf754987625034bf33
063	o14-w02-c16	076	b-reduced	4	10	23626	144280	72f87f6d8edec56268771582917d452cfe9c831a96fd9fcdbd445cdc1c724f6e
064	o14-w02-c17	077	b-reduced	3	10	23626	144280	cf76c047eb090cd3257332319d518ca642360f51c7c1ada1cfbd9053db3ee5df
065	o15-w00-c17	078	structural	1	10	23626	144279	85d8f23bc4de487b18dd0606cdcb5da032814e651dee5f8bb3fd1b21ef7c0f04
066	o16-w00-c16	079	b-reduced	5	10	23626	144280	b0d96a7655b1da84a699b402610beb83b9057f6aff8b7161fa34d74c739fec04
067	o16-w00-c17	080	b-reduced	2	10	23626	144280	a90c31dc125cbe6f83a73d8dca4de20ff52ff6ed665589e2d556437e616396a5
068	o16-w01-c17	082	structural	1	10	23626	144280	d300db058856af89c6f25f4e2a5451f6da522f81ff91ff33a82591e19b55ad65
069	o16-w02-c17	084	tautological	16	10	23626	144280	b71b7a088ec8f07805838311d4bc5dc09f5d7dc8868d628ab2af8d2c8def7694
070	o16-w03-c16	085	b-reduced	5	10	23626	144280	886d12898679cfc9671c5a127db4a631885e63f507936735f03b49a1c985d372
071	o16-w03-c17	086	b-reduced	2	10	23626	144280	9076afc545499bcb4e55891928422d254dbc07a2b501e6114109b447274b0495
072	o16-w04-c17	088	structural	1	10	23626	144280	111273259aeb9b9315d18e9b2132accb4e17dd708d188f84a139c58acfa4488f
073	o16-w05-c17	090	structural	1	10	23626	144280	756c682586965d59a2673d52a0dab985bb3ac65df1291e20032451c81cf8e6a8
074	o16-w06-c17	092	tautological	16	10	23626	144280	8d6e0dc8c2d9d847beeda87b20a01baad9698c9e2968c36cdc57957af0453789
075	o17-w00-c17	094	structural	1	10	23626	144280	42880ea9d45a5f3e07a9e346e1673df4085205cf3bc0f481b123b8aaa70a2bc7
076	o17-w01-c16	095	b-reduced	5	10	23626	144280	748d3442c3621c001f348a58fb3254a653d2fb282d5c2f25c235968a879578c8
077	o17-w02-c17	098	structural	1	10	23626	144280	e8ece07d2f83bc9ef038d17102444f32b4ef526ce960b4cc4b8a3d737db026de
078	o17-w03-c17	100	structural	1	10	23626	144280	22dd1720628b157f32ffb87b44766406fd8d1e9bbc874d717b86ebe749a06a70
079	o17-w04-c16	101	b-reduced	5	10	23626	144280	01811e51d183091406c0ac19995b1fe2045b2bd072131976d2034a9fce376f74
080	o19-w00-c17	103	b-reduced	3	10	23626	144279	1479bae008c7a6a1bdb102c2a905a85f7b000b4491d51a13aed2b666595b9064
081	o23-w00-c16	104	b-reduced	4	10	23626	144280	7be34dd34fe0ce1835f8f1d8368554d637c1adabab8be03867892b1e1ca4a64d
082	o23-w00-c17	105	b-reduced	3	10	23626	144280	4647ad20591858fc3d6c60c425daf987a01f4a2d5687f4bf20a09a09ea6ebcf4
083	o23-w01-c16	106	b-reduced	4	10	23626	144280	8f43feb6642f234fac10d3145eb18f4effc4254e3e29b1a61670cbc0443e0b57
084	o23-w01-c17	107	b-reduced	3	10	23626	144280	d133e1e469cf1fd7d1c5a0ce89dd30419dff3da510f5eb92721bc098999db801
085	o23-w02-c16	108	structural	1	10	23626	144280	7e007c4e5a054e0d3f7991095a6d4b088b8e714dfcc56c8d0c5322e740e7e9bf
086	o23-w03-c16	110	structural	1	10	23626	144280	35fcddec0b9e549148199eb122a5a0905bd3f3aadc3c74fd5a170a05d207828e
087	o23-w04-c16	112	structural	1	10	23626	144280	12b01762c0b26460b898649b5e5964d4d7eec5098dcde672b350a300fa393c53
088	o23-w05-c16	114	tautological	16	10	23626	144280	7497d2155b3abd96d0dc51eed4849694812a25a96d73ad6c8255a94798860c93
