m6-b7-l6-hard-witness-positive-gain-coordinate-hashes-v1
manifest-bytes	13557
manifest-sha256	c1ea02ae0127713063efed74eeae84e9c6f22f800b0c6899d293b1a962028b49
leaves	219
columns	leaf-ordinal,key,source-leaf-ordinal,coordinate,deleted,witness,coordinate-path-literals,alo-clauses,parents,variables,clauses,cnf-sha256
075	o14-w01-c17	039	1	17	12	16	1	10	23626	144280	092aa974cdf99b09fa0ff7e4e699dc730ba15cab5ff59d8752591823d3278d05
076	o14-w02-c16	040	0	16	12	16	1	10	23626	144280	30ff0f4775f591a6034c48c9fcfb5ebe003a781f7a8c04180aeec1f115033deb
077	o14-w02-c17	040	1	17	13	16	1	10	23626	144280	8133fdf1a6e28901177af211c4724962cf2494135556afb62e1d832f32c91f3a
078	o15-w00-c17	041	0	17	13	16	1	10	23626	144279	f1bb93f16f68753fc29d21ecf8e147c3d9b7ad928c31bd25fb8da70a28998366
079	o16-w00-c16	043	0	16	10	16	1	10	23626	144280	7f810e3904221f5946c1e6fb1f90f6708a8c496d66985e17d1cdbbca387dfa3a
080	o16-w00-c17	043	1	17	9	16	1	10	23626	144280	7edc83659272b573fde026ce93bddf62fef6b896a25086d15a1f0729f1f319f6
081	o16-w01-c16	044	0	16	10	16	1	10	23626	144280	a25ec36b1249ce70ab99b61eabcc346f85ce52d94a17285c64854bd2c7f07510
082	o16-w01-c17	044	1	17	14	16	1	10	23626	144280	f11b5872000abcad9c01c4ab8713616281d0b2ff9dff2a52f49309516d5449b0
083	o16-w02-c16	045	0	16	10	16	1	10	23626	144280	a959786d122ce9d75c37d36b4450f365a9fc0809de3093ea62f698d2f0359cef
084	o16-w02-c17	045	1	17	16	16	1	10	23626	144280	fbd28341cf5e23939ffe26adc7880c2d2bf5c24c6452dc8a17dc8ecdb0a77261
085	o16-w03-c16	046	0	16	14	16	1	10	23626	144280	7a6b0c85f0fed921f4dd62d9b25949ab2d515357db356e324007a99351b1a943
086	o16-w03-c17	046	1	17	9	16	1	10	23626	144280	515ba415cbf12865a9c0d305eae66c77873649ee23403475b38c6e1e5db51557
087	o16-w04-c16	047	0	16	14	16	1	10	23626	144280	8962b7e907c401a0841b1319a0ef7fa9766a9adf66da49e2cc4b06d7dde2734f
088	o16-w04-c17	047	1	17	14	16	1	10	23626	144280	ac585da317a5fbbff2af3e999124b5555736b6b2f2b873e8730664f328572e58
089	o16-w05-c16	048	0	16	14	16	1	10	23626	144280	86ce4b798b0e65e1e4f8f713c74c14c4646011a60a7e3d6a619d3a77d59baeef
090	o16-w05-c17	048	1	17	15	16	1	10	23626	144280	7858b76588b64319d164281ef9b6c70165f67890160caa8cc676e5fbaee08ba6
091	o16-w06-c16	049	0	16	14	16	1	10	23626	144280	f1b3fb9719738d3d5b4e7a85a0ffc2cd4c0c6316814fe149dc1b50dfb757cfcd
092	o16-w06-c17	049	1	17	16	16	1	10	23626	144280	9357dd6989e01ee1772cdae8d6e7047f0132ecfd8b25ce42fe04d8662074c307
093	o17-w00-c16	050	0	16	10	16	1	10	23626	144280	758d657dffc5dde24e1e35f9511f1fbbfa117c14a981a2e353971ddebea64c96
094	o17-w00-c17	050	1	17	13	16	1	10	23626	144280	77a641be60fdef3436fc50655aed57631b33ded8dd511a4f67a84cabd0656ebb
095	o17-w01-c16	051	0	16	10	16	1	10	23626	144280	9be16f278ea3759d9f3afd3782e5491828a860ebcce3d73b75cfd7fa69d8f423
096	o17-w01-c17	051	1	17	16	16	1	10	23626	144280	e552a77b1c63cf03cb3d6430046f081deb1b8ca5cc9c7f1e75ebdddd9ec2653b
097	o17-w02-c16	052	0	16	13	16	1	10	23626	144280	b332c732e63a03ceea34710dd7a95c91922373b82610892ec52b6aec28be120e
098	o17-w02-c17	052	1	17	13	16	1	10	23626	144280	322084c827aac9169cd3344b066aeda3a02ed53b8c33d76c0c2b65a2758a3428
099	o17-w03-c16	053	0	16	13	16	1	10	23626	144280	4c75411b9a290fea966f98a4d4a0eb688a18c7ec4ce0ac4a4d3b026e2618d16f
100	o17-w03-c17	053	1	17	14	16	1	10	23626	144280	641584911dd5b5a826d404e8ea7bb9aa675432edb21be09cdb9c13cdb88bf3ca
101	o17-w04-c16	054	0	16	13	16	1	10	23626	144280	dcb1e3c907c2e90469c07fabc72dcf90d45426195c1e501d1812cd5863a31868
102	o17-w04-c17	054	1	17	16	16	1	10	23626	144280	25c5f5e653441f68262bf9e32496f30df8f1b6b2e551d4e4d7415730ee364522
103	o19-w00-c17	055	0	17	12	16	1	10	23626	144279	5630d153f78e5e6c528c69c5d18c863250e8dde361cad1320ceb20606c05e023
104	o23-w00-c16	056	0	16	11	16	1	10	23626	144280	2af81d834f89f35f131603b634006f70c342d7028d07778ce62d574ce7ba128f
105	o23-w00-c17	056	1	17	9	16	1	10	23626	144280	a43c3aa9e41ccd5bb29a23c34f573eb5efe404a55cdfcb004892c85a9260bdea
106	o23-w01-c16	057	0	16	11	16	1	10	23626	144280	0113e7ed79dd9687e36058fdc3e6b85f5183affa7565de04fcc26d94a1e70521
107	o23-w01-c17	057	1	17	14	16	1	10	23626	144280	f041467c3319176f74c565cb73cda1385ba74cfc74b5fbb2a02fdb5c63babf72
108	o23-w02-c16	058	0	16	14	16	1	10	23626	144280	7f9454ce648c16c1709ca24f84bf0e9d03cfef98e25854c1c9a4e37763f74aa9
109	o23-w02-c17	058	1	17	9	16	1	10	23626	144280	7a21c857d02db47d0649e2ca92af2707143591de8026ac9b01b7e09171627393
110	o23-w03-c16	059	0	16	14	16	1	10	23626	144280	841d86dbabea1e852e143de23728abf570c676797e843be49f9df3671d7c04ea
111	o23-w03-c17	059	1	17	14	16	1	10	23626	144280	5a898787fe79cd6dffbedec562006f1bc242c91193bcd1bc83c058868d64f37c
112	o23-w04-c16	060	0	16	14	16	1	10	23626	144280	1870630d013ee685aa35b42736f7f77ab2e4f5ecf8879499a7f07b498e17d527
113	o23-w04-c17	060	1	17	15	16	1	10	23626	144280	2ae2465932e4ec78e9dbb19227ac64d6f66a17a59fd4aa749a8b53d94d28fe4c
114	o23-w05-c16	061	0	16	17	16	1	10	23626	144280	ae7f4b4513630089e79b518dcb6e90615fb56e8b8da1406eff069dfc74c196bf
115	o23-w05-c17	061	1	17	9	16	1	10	23626	144280	d80aeba79b94b4c4a67ffabbf00c0636de8b10842a0dd96c5df671993ad45821
116	o23-w06-c16	062	0	16	17	16	1	10	23626	144280	9bf4a97389c1519adac1c1c7af2551dda09ac69e1361f9413aba84b0f9381115
117	o23-w06-c17	062	1	17	14	16	1	10	23626	144280	8a155c20101e503a7d432dfc1bcb8eae3363f002951847888f75c0a08db4c61d
118	o24-w00-c16	063	0	16	11	16	1	10	23626	144280	0d80974bbfe72bb978c8e7efb1326b0cfdb6362c9ccbe8c9c21d8c2dcc50c8f7
119	o24-w00-c17	063	1	17	10	16	1	10	23626	144280	d74733db4c69265ca7b5f6db9e91b0663dfb99f05a565a81d06d412eaaaef308
120	o24-w01-c16	064	0	16	11	16	1	10	23626	144280	60637d27629dcbd2dc84d6afcefa6f53b8d869109dda691a9e32ea426f47a323
121	o24-w01-c17	064	1	17	13	16	1	10	23626	144280	db712581e7d03c0a61a527e0c1b6d52aa5ccbd571c65505e692ced7cc3fddeb1
122	o24-w02-c16	065	0	16	13	16	1	10	23626	144280	0aee58960efdb04043632cbd9a361d2091695d5158a25aca217673282af560c8
123	o24-w02-c17	065	1	17	10	16	1	10	23626	144280	fb0d1a189bb2ff66efc3215f76532b02ddf00e0de8114f31ffd34697b418f361
124	o24-w03-c16	066	0	16	13	16	1	10	23626	144280	d57f125969d554052c797dd3c3641ce44571c0a2a173e988596dff56923bafe5
125	o24-w03-c17	066	1	17	13	16	1	10	23626	144280	ac7558fafcb56493838c651c12f6d47c14b7a645f91ea08986e04dc39ec91de5
126	o24-w04-c16	067	0	16	13	16	1	10	23626	144280	d3145f12b7d8664d8c2aecd866ab07078957f7a0a8c141c5dc305f4932042841
127	o24-w04-c17	067	1	17	14	16	1	10	23626	144280	f4fa10c850cbbfda115f2a4836d6ed8fe3d8471f285f50e297da91d114894248
128	o24-w05-c16	068	0	16	17	16	1	10	23626	144280	a293e968752da0fef08837deef2d405524da49b062c3fcc58ce5cf236b2a4c10
129	o24-w05-c17	068	1	17	10	16	1	10	23626	144280	03d88f7fb94d2693549cd48bc6c87400a03f465b462bebeb3647cb044c5f7a00
130	o24-w06-c16	069	0	16	17	16	1	10	23626	144280	ac48e244c5f3ab0829241c85fd3cbae5092083790d9aa4a2286640da53c8ef55
131	o24-w06-c17	069	1	17	13	16	1	10	23626	144280	ce14e5ef9754d8c3e6d6114ca46ad941aa62ea69ac31a4ebc878114a128275c7
132	o25-w00-c16	070	0	16	11	16	1	10	23626	144280	e42eb43cf08aa437cb0fcb5d96d7e56adcddc75d3288e18be1bde825877f4270
133	o25-w00-c17	070	1	17	12	16	1	10	23626	144280	e6b6f46ee9ae075e373a2f9529f9b205453c979aef04d7b4973dd3a9eceb1e51
134	o25-w01-c16	071	0	16	12	16	1	10	23626	144280	ac7d97c5341d2dc8c01893dd68bb203970a169728fe9ec893230d205733570e8
135	o25-w01-c17	071	1	17	12	16	1	10	23626	144280	a306f0886b0a11a7f51bdd797d2e166d3f6a5fa4755054485aba9151e720a963
136	o25-w02-c16	072	0	16	12	16	1	10	23626	144280	a1f632063db913df36ef1c1aa3da33749a8f3de0b0a054eff33ed2b351878ed9
137	o25-w02-c17	072	1	17	13	16	1	10	23626	144280	8ed91c6ec0ff8a93e5b06b47a0f45ea0f1c123451c3dcab4d500a401b4a4a532
138	o25-w03-c16	073	0	16	17	16	1	10	23626	144280	1e633bebc88392fd7d1ec11c57c4f45de4ba3792cb2ba98a047b2120bcf49fe4
139	o25-w03-c17	073	1	17	12	16	1	10	23626	144280	5139f33c9dfec4bb2b69d6587a9f3c0216c013b35b04d26d827d529c8e08a1ea
140	o30-w00-c16	074	0	16	11	16	1	10	23626	144279	b914bcca3ad623738cd5aeab03d65139afefe8b755ccc04f2bd63373a8af4dc0
141	o31-w00-c16	075	0	16	11	16	1	10	23626	144280	507f7c70b83b865c1535f0608d0c85c5bd88bb997b35e229938877a4b118cb3d
142	o31-w00-c17	075	1	17	9	16	1	10	23626	144280	dbe893dce121c51f7a658485e3b6c4a073d6c04c5ced2b8a1810d0584f4a17cd
143	o31-w01-c16	076	0	16	11	16	1	10	23626	144280	cf789b37ae7f27990bb51a661aab33d211b9ae6d3924bd228ae66b59108c29f5
144	o31-w01-c17	076	1	17	14	16	1	10	23626	144280	c8f06e96708d56c35d51c3e7b934fe61b4e95747da3bc322d5f9852705174bcc
145	o31-w02-c16	077	0	16	11	16	1	10	23626	144280	96566f5d79c13aa178a5aebd6ca9927351eee0091abe46d6306d5042fa161d18
146	o31-w02-c17	077	1	17	16	16	1	10	23626	144280	934dce6d046a8b8c265d7f61d9f04b9418c606743b6c2e3ff25795ab59b21940
147	o31-w03-c16	078	0	16	14	16	1	10	23626	144280	62b88f6784820a0d7ac6e8660fe260d31eeb1e79bfdb1067a80e44044e9c8d4a
148	o31-w03-c17	078	1	17	9	16	1	10	23626	144280	40b42a2873ff0c77ef1f3825057a917e526c51ff9a4540df21d74bbcb43259ec
149	o31-w04-c16	079	0	16	14	16	1	10	23626	144280	d1e4212db74a40c744ae9a29b24fbcde73b5d661cecb6170efcd70f94ee6d7bc
150	o31-w04-c17	079	1	17	14	16	1	10	23626	144280	3e6c4d890d8e894401588884b8da4e96d672f2f2c33c76096bf1c2b46e0a5a05
151	o31-w05-c16	080	0	16	14	16	1	10	23626	144280	a6d7a6d726ee869034e498596eec0d072f92eeba45bd443753c871139f8fbd80
152	o31-w05-c17	080	1	17	15	16	1	10	23626	144280	684291b369cbec8a74888c7f78ebc12b8edab6449791a5d1132dda4836250781
153	o31-w06-c16	081	0	16	14	16	1	10	23626	144280	46846b3e7eeeabc5a2ad9365ee395eb7f77b81f7b1cdd6018f60b7d74093f65e
154	o31-w06-c17	081	1	17	16	16	1	10	23626	144280	c6b3444adaf960f6531a66ac0f6cb6e36d23ebbed112be05b5a35ec2075013c0
155	o32-w00-c16	082	0	16	11	16	1	10	23626	144280	ba5086a6f26bbf8acf51c7af2e7feee497bcd9bf11a44e1d20ef26bf68e7caa1
156	o32-w00-c17	082	1	17	10	16	1	10	23626	144280	99e7399b8736c837d67aaed863a7b9adee73da1916bb6f280597a153236fd64c
157	o32-w01-c16	083	0	16	11	16	1	10	23626	144280	19d4ce1ffba76607349a4385d64e94ab8d2f46d418ee00530b6bd52fc806a9bd
158	o32-w01-c17	083	1	17	13	16	1	10	23626	144280	9b53571aedd3d6e6baac7f9af9291efc6402bb89daa10f55025e05fe2aaa6127
159	o32-w02-c16	084	0	16	11	16	1	10	23626	144280	9024519802f40537a14730eb7c36f9977547e21c1019cd8d4809b6632c7899e4
160	o32-w02-c17	084	1	17	16	16	1	10	23626	144280	8955df47e0f5dd73dfd24bd3ec3175582ac0ff5c58a5251f4c4e67b950869455
161	o32-w03-c16	085	0	16	13	16	1	10	23626	144280	3eebe5cb07c6bf70a3e2c1f1c65ba770214882fa3abc40c92693c00b4cb00a33
162	o32-w03-c17	085	1	17	10	16	1	10	23626	144280	570995a780d59f2e8622a56975b34f22da484168fbe493b67493c21e197608b7
163	o32-w04-c16	086	0	16	13	16	1	10	23626	144280	38f7f9d87cc104f8df50da4f8c12af62ea024752e9671e7b74b9f27cebab037f
164	o32-w04-c17	086	1	17	13	16	1	10	23626	144280	164e8ff0f8599b1c11e893d7ecc61f1bfac8afd6bcfb7111cdba82fe427c1e05
165	o32-w05-c16	087	0	16	13	16	1	10	23626	144280	d19395ce86eb4dff468e3ee459f4de4ef21233abc2f52ad736083a1aedaa68c8
166	o32-w05-c17	087	1	17	14	16	1	10	23626	144280	f7eee9a29207ebc4a940a231998008786e1002f6832085595420295b33785fb6
167	o32-w06-c16	088	0	16	13	16	1	10	23626	144280	68289a479f321ed2192aad33d374c0819a1ebb18ecff2e202dcd78039a189cda
