cycle255-floating-screen-checkpoint-v1
index	a	sigma	epsilon	T	q0	M	alpha	initial_l3	final_l3	forward_ratio	reverse_ratio	both_directions_ratio	energy_drift	enstrophy_drift
90018	1,1,1,1,1	1/24	1/1024	1/8	5/4	89/64	89/64	0.081003282333929602	0.081001658383883762	0.999979952046398	1.0000219626661291	1.0000219626661291	3.3306690738754696e-16	7.7715611723760958e-16
90626	1,1,1,2,0	1/16	1/256	1/8	9/8	45/64	45/64	0.088692014580081038	0.088692847411422082	1.0000093901502294	0.99999108449538976	1.0000093901502294	1.1102230246251565e-15	1.3322676295501878e-15
90658	1,1,1,2,0	1/16	1/512	1/8	9/8	45/64	45/64	0.088692014589566381	0.088692847420758211	1.0000093901485458	0.99999108449698293	1.0000093901485458	1.4432899320127035e-15	1.1102230246251565e-15
90690	1,1,1,2,0	1/16	1/1024	1/8	9/8	45/64	45/64	0.088692014594308949	0.088692847425426241	1.000009390147705	0.99999108449778118	1.000009390147705	1.7763568394002505e-15	1.1102230246251565e-15
90722	1,1,1,2,0	1/24	1/256	1/8	9/8	45/64	45/64	0.088692014596607471	0.088692847427683574	1.0000093901472402	0.99999108449822216	1.0000093901472402	1.2212453270876722e-15	6.6613381477509392e-16
90754	1,1,1,2,0	1/24	1/512	1/8	9/8	45/64	45/64	0.088692014597829411	0.088692847428888957	1.0000093901470535	0.99999108449840224	1.0000093901470535	1.9984014443252818e-15	6.6613381477509392e-16
90786	1,1,1,2,0	1/24	1/1024	1/8	9/8	45/64	45/64	0.088692014598440658	0.088692847429491656	1.0000093901469571	0.9999910844984885	1.0000093901469571	1.1102230246251565e-15	4.4408920985006262e-16
91586	1,1,2,-2,0	1/16	1/256	1/8	9/8	55/64	55/64	0.10405923136661961	0.10405495226934808	0.99995887825409302	1.0000416590725223	1.0000416590725223	8.8817841970012523e-16	5.5511151231257827e-16
91618	1,1,2,-2,0	1/16	1/512	1/8	9/8	55/64	55/64	0.10405923135568231	0.10405495225811554	0.99995887825125152	1.0000416590753929	1.0000416590753929	7.7715611723760958e-16	1.5543122344752192e-15
91650	1,1,2,-2,0	1/16	1/1024	1/8	9/8	55/64	55/64	0.10405923135021364	0.10405495225249933	0.99995887824983154	1.0000416590768286	1.0000416590768286	8.8817841970012523e-16	9.9920072216264089e-16
91682	1,1,2,-2,0	1/24	1/256	1/8	9/8	55/64	55/64	0.10405923134765455	0.10405495224986883	0.9999588782491442	1.0000416590775252	1.0000416590775252	1.2212453270876722e-15	1.5543122344752192e-15
91714	1,1,2,-2,0	1/24	1/512	1/8	9/8	55/64	55/64	0.10405923134619977	0.10405495224837601	0.99995887824877816	1.0000416590778938	1.0000416590778938	7.7715611723760958e-16	8.8817841970012523e-16
91746	1,1,2,-2,0	1/24	1/1024	1/8	9/8	55/64	55/64	0.10405923134547237	0.10405495224762966	0.99995887824859564	1.0000416590780787	1.0000416590780787	4.4408920985006262e-16	0
92354	1,1,2,-1,-1	1/16	1/256	1/8	5/4	51/32	51/32	0.097541552139375903	0.09754231098028017	1.0000077796681273	0.9999943721445298	1.0000077796681273	2.3314683517128287e-15	2.1094237467877974e-15
92386	1,1,2,-1,-1	1/16	1/512	1/8	5/4	51/32	51/32	0.097541552128403805	0.09754231096911517	1.0000077796661506	0.99999437214651421	1.0000077796661506	2.2204460492503131e-15	8.8817841970012523e-16
92418	1,1,2,-1,-1	1/16	1/1024	1/8	5/4	51/32	51/32	0.097541552122917763	0.097542310963532594	1.0000077796651614	0.99999437214750475	1.0000077796651614	1.2212453270876722e-15	1.5543122344752192e-15
92450	1,1,2,-1,-1	1/24	1/256	1/8	5/4	51/32	51/32	0.097541552120383401	0.097542310960949008	1.0000077796646569	0.99999437214801079	1.0000077796646569	2.2204460492503131e-16	7.7715611723760958e-16
92482	1,1,2,-1,-1	1/24	1/512	1/8	5/4	51/32	51/32	0.09754155211890754	0.09754231095944961	1.0000077796644158	0.99999437214825371	1.0000077796644158	2.2204460492503131e-16	1.7763568394002505e-15
92514	1,1,2,-1,-1	1/24	1/1024	1/8	5/4	51/32	51/32	0.097541552118169617	0.097542310958699766	1.0000077796642934	0.99999437214837406	1.0000077796642934	1.4432899320127035e-15	2.7755575615628914e-15
92546	1,1,2,-1,0	1/16	1/256	1/8	9/8	41/64	41/64	0.081504246657533058	0.081501911933258217	0.99997135456898767	1.0000290205405433	1.0000290205405433	9.9920072216264089e-16	2.1094237467877974e-15
92578	1,1,2,-1,0	1/16	1/512	1/8	9/8	41/64	41/64	0.081504246644964085	0.081501911920660003	0.99997135456862452	1.0000290205408997	1.0000290205408997	1.1102230246251565e-16	3.3306690738754696e-16
92610	1,1,2,-1,0	1/16	1/1024	1/8	9/8	41/64	41/64	0.081504246638679556	0.081501911914361	0.99997135456844466	1.0000290205410776	1.0000290205410776	2.2204460492503131e-16	4.4408920985006262e-16
92642	1,1,2,-1,0	1/24	1/256	1/8	9/8	41/64	41/64	0.081504246635624847	0.081501911911297492	0.99997135456833564	1.0000290205411857	1.0000290205411857	2.2204460492503131e-16	9.9920072216264089e-16
92674	1,1,2,-1,0	1/24	1/512	1/8	9/8	41/64	41/64	0.081504246634009778	0.081501911909679745	0.99997135456830222	1.0000290205412232	1.0000290205412232	4.4408920985006262e-16	4.4408920985006262e-16
92706	1,1,2,-1,0	1/24	1/1024	1/8	9/8	41/64	41/64	0.081504246633202423	0.081501911908870864	0.99997135456828323	1.0000290205412388	1.0000290205412388	8.8817841970012523e-16	9.9920072216264089e-16
92738	1,1,2,-1,1	1/16	1/256	1/8	5/4	51/32	51/32	0.097576886825867085	0.097576362992110491	0.99999463157953039	1.0000069810371572	1.0000069810371572	1.2212453270876722e-15	7.7715611723760958e-16
92770	1,1,2,-1,1	1/16	1/512	1/8	5/4	51/32	51/32	0.097576886833788359	0.097576363000025743	0.99999463157946911	1.0000069810371994	1.0000069810371994	6.6613381477509392e-16	1.2212453270876722e-15
92802	1,1,2,-1,1	1/16	1/1024	1/8	5/4	51/32	51/32	0.097576886837749024	0.09757636300398348	0.99999463157943935	1.0000069810372205	1.0000069810372205	6.6613381477509392e-16	1.6653345369377348e-15
92834	1,1,2,-1,1	1/24	1/256	1/8	5/4	51/32	51/32	0.097576886839600141	0.097576363005830766	0.99999463157940016	1.0000069810372576	1.0000069810372576	4.4408920985006262e-16	6.6613381477509392e-16
92866	1,1,2,-1,1	1/24	1/512	1/8	5/4	51/32	51/32	0.097576886840654922	0.097576363006885908	0.99999463157940394	1.0000069810372492	1.0000069810372492	6.6613381477509392e-16	8.8817841970012523e-16
92898	1,1,2,-1,1	1/24	1/1024	1/8	5/4	51/32	51/32	0.09757688684118232	0.09757636300741343	0.99999463157940527	1.0000069810372454	1.0000069810372454	1.5543122344752192e-15	1.2212453270876722e-15
93314	1,1,2,0,-1	1/16	1/256	1/8	5/4	83/64	83/64	0.089573062286585237	0.089574213874363831	1.0000128564073751	0.9999882696874296	1.0000128564073751	1.1102230246251565e-16	6.6613381477509392e-16
93346	1,1,2,0,-1	1/16	1/512	1/8	5/4	83/64	83/64	0.089573062281756335	0.089574213869436772	1.00001285640628	0.99998826968853149	1.00001285640628	6.6613381477509392e-16	8.8817841970012523e-16
93378	1,1,2,0,-1	1/16	1/1024	1/8	5/4	83/64	83/64	0.089573062279341809	0.08957421386697316	1.0000128564057322	0.99998826968908261	1.0000128564057322	1.9984014443252818e-15	1.1102230246251565e-15
93410	1,1,2,0,-1	1/24	1/256	1/8	5/4	83/64	83/64	0.089573062278252374	0.089574213865857788	1.0000128564054429	0.99998826968936982	1.0000128564054429	1.7763568394002505e-15	4.4408920985006262e-16
93442	1,1,2,0,-1	1/24	1/512	1/8	5/4	83/64	83/64	0.089573062277589904	0.089574213865183758	1.0000128564053139	0.99998826968950072	1.0000128564053139	8.8817841970012523e-16	3.3306690738754696e-16
93474	1,1,2,0,-1	1/24	1/1024	1/8	5/4	83/64	83/64	0.089573062277258572	0.089574213864846638	1.0000128564052495	0.999988269689567	1.0000128564052495	1.5543122344752192e-15	2.4424906541753444e-15
93506	1,1,2,0,0	1/16	1/256	1/8	17/16	23/64	23/64	0.072330557081487737	0.072333303796734971	1.0000379744793635	0.99996342799802307	1.0000379744793635	8.8817841970012523e-16	1.1102230246251565e-15
93508	1,1,2,0,0	1/16	1/256	1/4	9/8	27/64	27/64	0.072330557081487737	0.072336151329138329	1.0000773427977927	0.9999282672893306	1.0000773427977927	1.7763568394002505e-15	1.7763568394002505e-15
93510	1,1,2,0,0	1/16	1/256	3/8	5/4	17/32	17/32	0.072330557081487737	0.072339099066858731	1.0001180964963587	0.99989452686559765	1.0001180964963587	6.6613381477509392e-16	1.7763568394002505e-15
93538	1,1,2,0,0	1/16	1/512	1/8	17/16	23/64	23/64	0.072330557080978103	0.072333303796471612	1.0000379744827685	0.99996342799458438	1.0000379744827685	4.4408920985006262e-16	1.1102230246251565e-15
93540	1,1,2,0,0	1/16	1/512	1/4	9/8	27/64	27/64	0.072330557080978103	0.072336151329118664	1.0000773428045673	0.99992826728241946	1.0000773428045673	1.9984014443252818e-15	1.1102230246251565e-15
93542	1,1,2,0,0	1/16	1/512	3/8	5/4	17/32	17/32	0.072330557080978103	0.072339099067080331	1.0001180965064691	0.99989452685518454	1.0001180965064691	1.7763568394002505e-15	1.3322676295501878e-15
93570	1,1,2,0,0	1/16	1/1024	1/8	17/16	23/64	23/64	0.072330557080723237	0.072333303796339857	1.0000379744844707	0.9999634279928663	1.0000379744844707	1.7763568394002505e-15	1.3322676295501878e-15
93572	1,1,2,0,0	1/16	1/1024	1/4	9/8	27/64	27/64	0.072330557080723237	0.072336151329108811	1.000077342807955	0.99992826727896633	1.000077342807955	2.886579864025407e-15	4.4408920985006262e-15
93574	1,1,2,0,0	1/16	1/1024	3/8	5/4	17/32	17/32	0.072330557080723237	0.072339099067190965	1.0001180965115226	0.99989452684997904	1.0001180965115226	4.8849813083506888e-15	5.9952043329758453e-15
93602	1,1,2,0,0	1/24	1/256	1/8	17/16	23/64	23/64	0.072330557080433858	0.072333303796108722	1.0000379744852761	0.99996342799205051	1.0000379744852761	1.5543122344752192e-15	1.5543122344752192e-15
93604	1,1,2,0,0	1/24	1/256	1/4	9/8	27/64	27/64	0.072330557080433858	0.072336151328935394	1.0000773428095586	0.99992826727732564	1.0000773428095586	1.1102230246251565e-15	1.3322676295501878e-15
93606	1,1,2,0,0	1/24	1/256	3/8	5/4	17/32	17/32	0.072330557080433858	0.072339099067074503	1.0001180965139138	0.99989452684750257	1.0001180965139138	1.3322676295501878e-15	8.8817841970012523e-16
93634	1,1,2,0,0	1/24	1/512	1/8	17/16	23/64	23/64	0.072330557080451177	0.072333303796158543	1.0000379744857255	0.99996342799159788	1.0000379744857255	0	2.2204460492503131e-16
93636	1,1,2,0,0	1/24	1/512	1/4	9/8	27/64	27/64	0.072330557080451177	0.072336151329017204	1.0000773428104501	0.99992826727641682	1.0000773428104501	1.4432899320127035e-15	1.9984014443252818e-15
93638	1,1,2,0,0	1/24	1/512	3/8	5/4	17/32	17/32	0.072330557080451177	0.072339099067188162	1.0001180965152456	0.99989452684613578	1.0001180965152456	2.2204460492503131e-15	2.2204460492503131e-15
93666	1,1,2,0,0	1/24	1/1024	1/8	17/16	23/64	23/64	0.072330557080459851	0.072333303796183357	1.0000379744859487	0.99996342799137206	1.0000379744859487	6.6613381477509392e-16	8.8817841970012523e-16
93668	1,1,2,0,0	1/24	1/1024	1/4	9/8	27/64	27/64	0.072330557080459851	0.072336151329058102	1.0000773428108956	0.99992826727596107	1.0000773428108956	1.4432899320127035e-15	1.5543122344752192e-15
93670	1,1,2,0,0	1/24	1/1024	3/8	5/4	17/32	17/32	0.072330557080459851	0.072339099067244936	1.0001180965159107	0.99989452684545155	1.0001180965159107	2.2204460492503131e-15	2.6645352591003757e-15
93698	1,1,2,0,1	1/16	1/256	1/8	5/4	83/64	83/64	0.08992504215340251	0.089927095029433579	1.0000228287469419	0.99997850041777758	1.0000228287469419	1.6653345369377348e-15	2.1094237467877974e-15
93730	1,1,2,0,1	1/16	1/512	1/8	5/4	83/64	83/64	0.089925042174299433	0.089927095050455305	1.0000228287483246	0.99997850041636982	1.0000228287483246	1.2212453270876722e-15	1.1102230246251565e-15
93762	1,1,2,0,1	1/16	1/1024	1/8	5/4	83/64	83/64	0.089925042184748019	0.089927095060966217	1.0000228287490149	0.99997850041566338	1.0000228287490149	6.6613381477509392e-16	1.5543122344752192e-15
93794	1,1,2,0,1	1/24	1/256	1/8	5/4	83/64	83/64	0.089925042189624257	0.089927095065870086	1.0000228287493209	0.99997850041535086	1.0000228287493209	2.2204460492503131e-16	9.9920072216264089e-16
93826	1,1,2,0,1	1/24	1/512	1/8	5/4	83/64	83/64	0.089925042192410334	0.089927095068673676	1.000022828749515	0.99997850041515546	1.000022828749515	7.7715611723760958e-16	8.8817841970012523e-16
93858	1,1,2,0,1	1/24	1/1024	1/8	5/4	83/64	83/64	0.089925042193803359	0.089927095070075444	1.000022828749612	0.99997850041505632	1.000022828749612	1.2212453270876722e-15	2.2204460492503131e-15
94274	1,1,2,1,-1	1/16	1/256	1/8	5/4	51/32	51/32	0.098674726064752596	0.098677028737989406	1.0000233359982706	0.99998061166145558	1.0000233359982706	1.6653345369377348e-15	2.2204460492503131e-15
94306	1,1,2,1,-1	1/16	1/512	1/8	5/4	51/32	51/32	0.098674726069581969	0.098677028742660239	1.0000233359966628	0.99998061166314467	1.0000233359966628	6.6613381477509392e-16	1.2212453270876722e-15
94338	1,1,2,1,-1	1/16	1/1024	1/8	5/4	51/32	51/32	0.098674726071996788	0.098677028744995662	1.0000233359958577	0.99998061166398777	1.0000233359958577	4.4408920985006262e-16	1.5543122344752192e-15
94370	1,1,2,1,-1	1/24	1/256	1/8	5/4	51/32	51/32	0.098674726073180355	0.098677028746137999	1.0000233359954396	0.99998061166442653	1.0000233359954396	1.6653345369377348e-15	1.1102230246251565e-15
94402	1,1,2,1,-1	1/24	1/512	1/8	5/4	51/32	51/32	0.098674726073795821	0.098677028746734605	1.0000233359952482	0.99998061166462993	1.0000233359952482	6.6613381477509392e-16	1.9984014443252818e-15
94434	1,1,2,1,-1	1/24	1/1024	1/8	5/4	51/32	51/32	0.098674726074103589	0.098677028747032797	1.0000233359951511	0.99998061166473207	1.0000233359951511	1.6653345369377348e-15	1.7763568394002505e-15
94466	1,1,2,1,0	1/16	1/256	1/8	9/8	41/64	41/64	0.082470844111623129	0.082475490014375055	1.0000563338814095	0.99994560382409892	1.0000563338814095	8.8817841970012523e-16	8.8817841970012523e-16
94498	1,1,2,1,0	1/16	1/512	1/8	9/8	41/64	41/64	0.082470844125073411	0.082475490027888204	1.0000563338821626	0.99994560382331166	1.0000563338821626	7.7715611723760958e-16	1.8873791418627661e-15
94530	1,1,2,1,0	1/16	1/1024	1/8	9/8	41/64	41/64	0.08247084413179856	0.082475490034644924	1.0000563338825408	0.99994560382291697	1.0000563338825408	1.1102230246251565e-15	1.4432899320127035e-15
94562	1,1,2,1,0	1/24	1/256	1/8	9/8	41/64	41/64	0.082470844134910334	0.082475490037769994	1.0000563338827	0.99994560382275022	1.0000563338827	8.8817841970012523e-16	1.7763568394002505e-15
94594	1,1,2,1,0	1/24	1/512	1/8	9/8	41/64	41/64	0.082470844136717028	0.082475490039585611	1.0000563338828068	0.99994560382263498	1.0000563338828068	1.6653345369377348e-15	2.7755575615628914e-15
94626	1,1,2,1,0	1/24	1/1024	1/8	9/8	41/64	41/64	0.082470844137620333	0.082475490040493538	1.0000563338828623	0.99994560382257835	1.0000563338828623	1.2212453270876722e-15	2.2204460492503131e-15
94658	1,1,2,1,1	1/16	1/256	1/8	5/4	51/32	51/32	0.09738062354944467	0.097383857540216542	1.0000332097973292	0.99996902213083816	1.0000332097973292	8.8817841970012523e-16	1.6653345369377348e-15
94690	1,1,2,1,1	1/16	1/512	1/8	5/4	51/32	51/32	0.097380623575151634	0.097383857566101198	1.0000332097991451	0.99996902212895722	1.0000332097991451	1.4432899320127035e-15	1.6653345369377348e-15
94722	1,1,2,1,1	1/16	1/1024	1/8	5/4	51/32	51/32	0.097380623588005158	0.097383857579043637	1.0000332098000539	0.99996902212801786	1.0000332098000539	1.2212453270876722e-15	7.7715611723760958e-16
94754	1,1,2,1,1	1/24	1/256	1/8	5/4	51/32	51/32	0.097380623594108109	0.097383857585187722	1.0000332098004743	0.99996902212758398	1.0000332098004743	6.6613381477509392e-16	1.1102230246251565e-15
94786	1,1,2,1,1	1/24	1/512	1/8	5/4	51/32	51/32	0.097380623597483409	0.097383857588586892	1.0000332098007181	0.99996902212733096	1.0000332098007181	2.2204460492503131e-16	5.5511151231257827e-16
94818	1,1,2,1,1	1/24	1/1024	1/8	5/4	51/32	51/32	0.097380623599171143	0.09738385759028631	1.0000332098008375	0.99996902212720307	1.0000332098008375	1.6653345369377348e-15	1.2212453270876722e-15
95426	1,1,2,2,0	1/16	1/256	1/8	9/8	55/64	55/64	0.10495581453794102	0.1049595605904234	1.0000356917098769	0.99996576725958508	1.0000356917098769	8.8817841970012523e-16	6.6613381477509392e-16
95458	1,1,2,2,0	1/16	1/512	1/8	9/8	55/64	55/64	0.10495581455138661	0.10495956060369503	1.0000356917082149	0.99996576726119013	1.0000356917082149	6.6613381477509392e-16	4.4408920985006262e-16
95490	1,1,2,2,0	1/16	1/1024	1/8	9/8	55/64	55/64	0.10495581455810951	0.10495956061033097	1.000035691707384	0.99996576726199271	1.000035691707384	6.6613381477509392e-16	6.6613381477509392e-16
95522	1,1,2,2,0	1/24	1/256	1/8	9/8	55/64	55/64	0.10495581456131625	0.10495956061349086	1.0000356917069366	0.99996576726242614	1.0000356917069366	5.5511151231257827e-16	5.5511151231257827e-16
95554	1,1,2,2,0	1/24	1/512	1/8	9/8	55/64	55/64	0.10495581456307428	0.10495956061522875	1.0000356917067441	0.99996576726261266	1.0000356917067441	1.7763568394002505e-15	1.8873791418627661e-15
95586	1,1,2,2,0	1/24	1/1024	1/8	9/8	55/64	55/64	0.10495581456395334	0.10495956061609778	1.0000356917066482	0.99996576726270192	1.0000356917066482	1.2212453270876722e-15	1.5543122344752192e-15
96386	1,2,-2,-2,0	1/16	1/256	1/8	5/4	77/64	77/64	0.11474732440626566	0.11474920661068233	1.0000164030353336	0.99998495568434842	1.0000164030353336	1.6653345369377348e-15	2.2204460492503131e-15
96418	1,2,-2,-2,0	1/16	1/512	1/8	5/4	77/64	77/64	0.11474732442334827	0.11474920662747549	1.0000164030328087	0.99998495568685797	1.0000164030328087	7.7715611723760958e-16	9.9920072216264089e-16
96450	1,2,-2,-2,0	1/16	1/1024	1/8	5/4	77/64	77/64	0.11474732443188977	0.11474920663587182	1.0000164030315424	0.99998495568810963	1.0000164030315424	7.7715611723760958e-16	8.8817841970012523e-16
96482	1,2,-2,-2,0	1/24	1/256	1/8	5/4	77/64	77/64	0.11474732443591606	0.1147492066398294	1.0000164030309429	0.99998495568870649	1.0000164030309429	8.8817841970012523e-16	4.4408920985006262e-16
96514	1,2,-2,-2,0	1/24	1/512	1/8	5/4	77/64	77/64	0.1147473244381735	0.11474920664204889	1.000016403030612	0.99998495568903778	1.000016403030612	1.1102230246251565e-15	2.2204460492503131e-16
96546	1,2,-2,-2,0	1/24	1/1024	1/8	5/4	77/64	77/64	0.11474732443930226	0.11474920664315864	1.0000164030304461	0.99998495568920076	1.0000164030304461	4.4408920985006262e-16	4.4408920985006262e-16
97346	1,2,-2,-1,0	1/16	1/256	1/8	9/8	11/16	11/16	0.093764001565471905	0.093769494195157246	1.0000585793011565	0.99994213257280828	1.0000585793011565	2.6645352591003757e-15	2.1094237467877974e-15
97378	1,2,-2,-1,0	1/16	1/512	1/8	9/8	11/16	11/16	0.093764001582666762	0.093769494212062876	1.0000585792980612	0.99994213257590325	1.0000585792980612	1.9984014443252818e-15	7.7715611723760958e-16
97410	1,2,-2,-1,0	1/16	1/1024	1/8	9/8	11/16	11/16	0.093764001591264148	0.093769494220515434	1.0000585792965111	0.99994213257745046	1.0000585792965111	1.9984014443252818e-15	8.8817841970012523e-16
97442	1,2,-2,-1,0	1/24	1/256	1/8	9/8	11/16	11/16	0.093764001595400701	0.09376949422458164	1.0000585792957584	0.9999421325782013	1.0000585792957584	1.5543122344752192e-15	1.4432899320127035e-15
97474	1,2,-2,-1,0	1/24	1/512	1/8	9/8	11/16	11/16	0.093764001597631125	0.093769494226774996	1.0000585792953616	0.99994213257859965	1.0000585792953616	1.5543122344752192e-15	9.9920072216264089e-16
97506	1,2,-2,-1,0	1/24	1/1024	1/8	9/8	11/16	11/16	0.093764001598746385	0.093769494227871675	1.0000585792951626	0.99994213257879816	1.0000585792951626	2.4424906541753444e-15	5.5511151231257827e-16
98114	1,2,-2,0,-1	1/16	1/256	1/8	5/4	43/32	43/32	0.10106150830085869	0.1010699407656044	1.000083438936223	0.99991751877721613	1.000083438936223	7.7715611723760958e-16	4.4408920985006262e-16
98146	1,2,-2,0,-1	1/16	1/512	1/8	5/4	43/32	43/32	0.10106150830557782	0.10106994077050829	1.0000834389380473	0.99991751877539825	1.0000834389380473	1.5543122344752192e-15	9.9920072216264089e-16
98178	1,2,-2,0,-1	1/16	1/1024	1/8	5/4	43/32	43/32	0.10106150830793743	0.10106994077296022	1.0000834389389588	0.99991751877449053	1.0000834389389588	9.9920072216264089e-16	5.5511151231257827e-16
98210	1,2,-2,0,-1	1/24	1/256	1/8	5/4	43/32	43/32	0.10106150830902445	0.10106994077409151	1.000083438939396	0.99991751877405566	1.000083438939396	1.3322676295501878e-15	1.6653345369377348e-15
98242	1,2,-2,0,-1	1/24	1/512	1/8	5/4	43/32	43/32	0.10106150830966079	0.10106994077475193	1.0000834389396336	0.99991751877381951	1.0000834389396336	6.6613381477509392e-16	6.6613381477509392e-16
98274	1,2,-2,0,-1	1/24	1/1024	1/8	5/4	43/32	43/32	0.10106150830997887	0.101069940775082	1.0000834389397519	0.99991751877370083	1.0000834389397519	7.7715611723760958e-16	5.5511151231257827e-16
98306	1,2,-2,0,0	1/16	1/256	1/8	17/16	27/64	27/64	0.085354462039433185	0.085359769773319563	1.0000621846094457	0.99993800317726744	1.0000621846094457	2.4424906541753444e-15	1.9984014443252818e-15
98308	1,2,-2,0,0	1/16	1/256	1/4	5/4	19/32	19/32	0.085354462039433185	0.085365094021713564	1.0001245627003714	0.99987618873761042	1.0001245627003714	2.4424906541753444e-15	2.7755575615628914e-15
98338	1,2,-2,0,0	1/16	1/512	1/8	17/16	27/64	27/64	0.085354462040085136	0.08535976977384685	1.0000621846079847	0.99993800317872239	1.0000621846079847	1.3322676295501878e-15	9.9920072216264089e-16
98340	1,2,-2,0,0	1/16	1/512	1/4	5/4	19/32	19/32	0.085354462040085136	0.085365094022115701	1.0001245626974438	0.99987618874051409	1.0001245626974438	8.8817841970012523e-16	1.2212453270876722e-15
98370	1,2,-2,0,0	1/16	1/1024	1/8	17/16	27/64	27/64	0.085354462040411139	0.085359769774110542	1.0000621846072546	0.99993800317945025	1.0000621846072546	7.7715611723760958e-16	2.2204460492503131e-16
98372	1,2,-2,0,0	1/16	1/1024	1/4	5/4	19/32	19/32	0.085354462040411139	0.085365094022317053	1.0001245626959827	0.99987618874196726	1.0001245626959827	8.8817841970012523e-16	1.2212453270876722e-15
98402	1,2,-2,0,0	1/24	1/256	1/8	17/16	27/64	27/64	0.085354462040665671	0.085359769774335417	1.0000621846069069	0.99993800317979886	1.0000621846069069	5.5511151231257827e-16	1.1102230246251565e-15
98404	1,2,-2,0,0	1/24	1/256	1/4	5/4	19/32	19/32	0.085354462040665671	0.085365094022511884	1.000124562695283	0.99987618874266149	1.000124562695283	7.7715611723760958e-16	4.4408920985006262e-16
98434	1,2,-2,0,0	1/24	1/512	1/8	17/16	27/64	27/64	0.085354462040701393	0.085359769774354957	1.0000621846067173	0.99993800317998804	1.0000621846067173	8.8817841970012523e-16	1.5543122344752192e-15
98436	1,2,-2,0,0	1/24	1/512	1/4	5/4	19/32	19/32	0.085354462040701393	0.085365094022514881	1.0001245626948996	0.99987618874304129	1.0001245626948996	1.8873791418627661e-15	2.2204460492503131e-15
98466	1,2,-2,0,0	1/24	1/1024	1/8	17/16	27/64	27/64	0.085354462040719267	0.085359769774364699	1.000062184606622	0.99993800318008508	1.000062184606622	8.8817841970012523e-16	1.5543122344752192e-15
98468	1,2,-2,0,0	1/24	1/1024	1/4	5/4	19/32	19/32	0.085354462040719267	0.085365094022516547	1.0001245626947095	0.99987618874322925	1.0001245626947095	1.2212453270876722e-15	1.4432899320127035e-15
98498	1,2,-2,0,1	1/16	1/256	1/8	5/4	43/32	43/32	0.10084885593189903	0.10084521828483399	0.99996392971411097	1.0000365628484691	1.0000365628484691	1.9984014443252818e-15	1.6653345369377348e-15
98530	1,2,-2,0,1	1/16	1/512	1/8	5/4	43/32	43/32	0.1008488559171504	0.10084521826987033	0.99996392971197356	1.0000365628506023	1.0000365628506023	1.5543122344752192e-15	1.6653345369377348e-15
98562	1,2,-2,0,1	1/16	1/1024	1/8	5/4	43/32	43/32	0.10084885590977605	0.10084521826238839	0.99996392971090409	1.0000365628516685	1.0000365628516685	1.9984014443252818e-15	8.8817841970012523e-16
98594	1,2,-2,0,1	1/24	1/256	1/8	5/4	43/32	43/32	0.10084885590628133	0.10084521825884232	0.99996392971039372	1.0000365628521772	1.0000365628521772	1.3322676295501878e-15	1.5543122344752192e-15
98626	1,2,-2,0,1	1/24	1/512	1/8	5/4	43/32	43/32	0.10084885590434149	0.10084521825687445	0.99996392971011505	1.0000365628524559	1.0000365628524559	1.3322676295501878e-15	9.9920072216264089e-16
98658	1,2,-2,0,1	1/24	1/1024	1/8	5/4	43/32	43/32	0.10084885590337175	0.10084521825589053	0.99996392970997405	1.0000365628525936	1.0000365628525936	9.9920072216264089e-16	1.3322676295501878e-15
99266	1,2,-2,1,0	1/16	1/256	1/8	9/8	11/16	11/16	0.094503583646444025	0.0945052457680019	1.0000175879209416	0.99998261789197085	1.0000175879209416	1.1102230246251565e-15	7.7715611723760958e-16
99298	1,2,-2,1,0	1/16	1/512	1/8	9/8	11/16	11/16	0.094503583629181057	0.094505245750653347	1.0000175879200393	0.99998261789295317	1.0000175879200393	2.2204460492503131e-16	4.4408920985006262e-16
99330	1,2,-2,1,0	1/16	1/1024	1/8	9/8	11/16	11/16	0.094503583620549544	0.094505245741979091	1.0000175879195885	0.99998261789344589	1.0000175879195885	1.5543122344752192e-15	1.7763568394002505e-15
99362	1,2,-2,1,0	1/24	1/256	1/8	9/8	11/16	11/16	0.094503583616488848	0.094505245737896038	1.0000175879193527	0.99998261789370191	1.0000175879193527	8.8817841970012523e-16	1.7763568394002505e-15
99394	1,2,-2,1,0	1/24	1/512	1/8	9/8	11/16	11/16	0.094503583614203523	0.094505245735600416	1.0000175879192441	0.99998261789381748	1.0000175879192441	9.9920072216264089e-16	7.7715611723760958e-16
99426	1,2,-2,1,0	1/24	1/1024	1/8	9/8	11/16	11/16	0.094503583613060785	0.094505245734452653	1.0000175879191913	0.99998261789387677	1.0000175879191913	6.6613381477509392e-16	4.4408920985006262e-16
100226	1,2,-2,2,0	1/16	1/256	1/8	5/4	77/64	77/64	0.11559844773154448	0.11559821891118137	0.99999802055851439	1.0000026490495215	1.0000026490495215	4.4408920985006262e-16	4.4408920985006262e-16
100258	1,2,-2,2,0	1/16	1/512	1/8	5/4	77/64	77/64	0.11559844771154673	0.11559821889104133	0.99999802055728315	1.0000026490509246	1.0000026490509246	1.1102230246251565e-16	5.5511151231257827e-16
100290	1,2,-2,2,0	1/16	1/1024	1/8	5/4	77/64	77/64	0.11559844770154813	0.1155982188809712	0.9999980205566642	1.0000026490516236	1.0000026490516236	1.2212453270876722e-15	1.2212453270876722e-15
